CLASE ACCIDENTE,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS-CORREGIMIENTO- VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CODIGO,CONDICION DE LA VICTIMA,GRAVEDAD,EDAD,GENERO,LESIONADOS Y MUERTOS,CLINICA,CLASE VEHICULO,MARCA,MATRICULA,TIPO DE SERVICIO,EMPRESA
DAÑOS,06/14/2022 12:00:00 AM,"2,022",1899-12-31T17:30:00.000,TARDE,MARTES,VERSALLES,CALLE 42 CARRERA 28_-23,URBANA,TECNICO,3.53789,-76.29763,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,66,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/07/2022 12:00:00 AM,"2,022",1899-12-31T08:10:00.000,MAÑANA,LUNES,SESQUI,CALLE 11 CARRERA 24-05,URBANA,TECNICO,3.5098,-76.29606,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,40,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/11/2022 12:00:00 AM,"2,022",1899-12-31T14:30:00.000,TARDE,SABADO,CENTRO,CARRERA 30 CALLE 32-25,URBANA,TECNICO,3.52911,-76.30046,FALLA EN PUERTA ELECTRICA,308,NO APLICA,CHOQUE OBJETO FIJO  ARBOL,54,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,MARTES,SANTA RITA,CARRERA 28 CALLE 36-18,URBANA,TECNICO,3.53328,-76.29801,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,54,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/28/2022 12:00:00 AM,"2,022",1899-12-31T13:50:00.000,TARDE,JUEVES,VERSALLES,CARRERA 28 CALLE 42-03,URBANA,TECNICO,3.53823,-76.29715,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,40,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,06/29/2022 12:00:00 AM,"2,022",1899-12-31T11:30:00.000,MAÑANA,MIERCOLES,FLORES,CALLE 30 CARRERA 1,URBANA,TECNICO,3.52204,-76.27855,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/26/2022 12:00:00 AM,"2,022",1899-12-31T04:45:00.000,TARDE,DOMINGO,LOS SAUCES,CARRERA 1 CALLE 35,URBANA,TECNICO,3.53127,-76.27729,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,62,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/30/2022 12:00:00 AM,"2,022",1899-12-31T11:30:00.000,MAÑANA,SABADO,DELICIAS,CARRERA 26 CALLE 26-58,URBANA,TECNICO,3.52324,-76.29786,PONER EN MARCHA VEHICULO SIN PRECAUCION,143,NO APLICA,CHOQUE,41,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/25/2022 12:00:00 AM,"2,022",1899-12-31T18:00:00.000,NOCHE,VIERNES,SESQUI,CARRERA 32 CALLE 10,URBANA,TECNICO,3.50939,-76.30795,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,41,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,09/23/2022 12:00:00 AM,"2,022",1899-12-31T10:00:00.000,MAÑANA,VIERNES,CENTRO POBLADO BOYACA,CASA 673,RURAL,TECNICO,3.60487,-76.26298,SOBREPASAR EL VEHICULO ESTACIONADO,157,NO APLICA,CHOQUE,67,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,10/03/2022 12:00:00 AM,"2,022",1899-12-31T07:00:00.000,MAÑANA,LUNES,SANTA TERESITA,CALLE 49 CARRERA 36,URBANA,TECNICO,3.54384,-76.30831,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,30,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/06/2022 12:00:00 AM,"2,022",1899-12-31T22:50:00.000,NOCHE,VIERNES,CENTRO,CALLE 29 CARRERA 24,URBANA,TECNICO,3.52561,-76.29572,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,23,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/27/2022 12:00:00 AM,"2,022",1899-12-31T21:40:00.000,NOCHE,LUNES,BERLIN,CALLE 47 CARRERA 34,URBANA,TECNICO,3.54242,-76.30195,FALLA EN LAS LLANTAS,201,NO APLICA,CHOQUE,25,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/27/2022 12:00:00 AM,"2,022",1899-12-31T18:50:00.000,NOCHE,MIERCOLES,OLIMPICO,CALLE 27 CARRERA 35-65,URBANA,TECNICO,3.52559,-76.30644,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,28,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,LUNES,BERLIN,CALLE 44 CARRERA 30,URBANA,TECNICO,3.5395,-76.29855,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,25,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/11/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,VIERNES,SANTA RITA,CARRERA 28 CALLE 37,URBANA,TECNICO,3.53362,-76.2979,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,21,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/17/2022 12:00:00 AM,"2,022",1899-12-31T18:10:00.000,NOCHE,DOMINGO,TRINIDAD,CALLE 28 CARRERA 23,URBANA,TECNICO,3.52596,-76.30346,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,21,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/02/2022 12:00:00 AM,"2,022",1899-12-31T07:30:00.000,MAÑANA,MIERCOLES,FRAY LUIS,CALLE 42 CARRERA 49,URBANA,TECNICO,3.53698,-76.31985,TRANSITAR EN CONTRA VIA,127,NO APLICA,CHOQUE,20,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/02/2022 12:00:00 AM,"2,022",1899-12-31T09:00:00.000,MAÑANA,MIERCOLES,BARRIO NUEVO,CARRERA 30 CALLE 20,URBANA,TECNICO,3.51879,-76.30223,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,27,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/11/2022 12:00:00 AM,"2,022",1899-12-31T08:30:00.000,MAÑANA,LUNES,CENTRO,CARRERA 26 CALLE 30-56,URBANA,TECNICO,3.52631,-76.29735,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,22,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,SABADO,BERLIN,CALLE 42 CARRERA 31-80,URBANA,TECNICO,3.53838,-76.30038,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,47,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/16/2022 12:00:00 AM,"2,022",1899-12-31T04:50:00.000,MADRUGADA,LUNES,CENTRO,CALLE 31 CARRERA 32,URBANA,TECNICO,3.52853,-76.30229,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/29/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,VIERNES,SESQUI,CARRERA 24 CALLE 12,URBANA,TECNICO,3.5104,-76.29585,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,54,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/24/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,VIERNES,OLIMPICO,CALLE 26 CARRERA 42,URBANA,TECNICO,3.52524,-76.31237,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,24,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/02/2022 12:00:00 AM,"2,022",1899-12-31T07:30:00.000,MAÑANA,MIERCOLES,URIBE,CALLE 35 CARRERA 20,URBANA,TECNICO,3.53112,-76.29156,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,54,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/09/2022 12:00:00 AM,"2,022",1899-12-31T06:20:00.000,MAÑANA,SABADO,OBRERO,CALLE 34 CARRERA 26,URBANA,TECNICO,3.53091,-76.2965,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,49,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,08/15/2022 12:00:00 AM,"2,022",1899-12-31T15:00:00.000,TARDE,LUNES,SANTA BARBARA,CALLE 31 CARRERA 38,URBANA,TECNICO,3.5293,-76.30787,GIRAR BRUSCAMENTE,122,NO APLICA,CHOQUE,62,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,10/02/2022 12:00:00 AM,"2,022",1899-12-31T15:10:00.000,TARDE,DOMINGO,SAN PEDRO,CALLE 38 CARRERA 17,URBANA,TECNICO,3.53388,-76.28914,TRANSITAR EN CONTRA VIA,127,NO APLICA,CHOQUE,39,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/07/2022 12:00:00 AM,"2,022",1899-12-31T07:30:00.000,MAÑANA,JUEVES,CENTRO,CALLE 28 CARRERA 33,URBANA,TECNICO,3.52594,-76.30351,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,32,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/27/2022 12:00:00 AM,"2,022",1899-12-31T21:40:00.000,NOCHE,LUNES,BERLIN,CALLE 47 CARRERA 34,URBANA,TECNICO,3.54242,-76.30195,FALLA EN LAS LLANTAS,201,NO APLICA,CHOQUE,47,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/06/2022 12:00:00 AM,"2,022",1899-12-31T23:00:00.000,NOCHE,MIERCOLES,SAN PEDRO,CARRERA 19 CALLE 37,URBANA,TECNICO,3.53275,-76.29053,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,17,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/12/2022 12:00:00 AM,"2,022",1899-12-31T13:50:00.000,TARDE,MARTES,INGENIO MANUELITA,KM 7,RURAL,TECNICO,3.58374,-76.29936,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE VEHICULO ESTACIONADO,42,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/31/2022 12:00:00 AM,"2,022",1899-12-31T11:20:00.000,MAÑANA,JUEVES,BARRIO NUEVO,CARRERA 32 CALLE 23,URBANA,TECNICO,3.5215,-76.30336,FRENAR BRUSCAMENTE,119,NO APLICA,CHOQUE,70,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,09/23/2022 12:00:00 AM,"2,022",1899-12-31T23:45:00.000,NOCHE,VIERNES,CENTRO,CALLE 30 CARRERA 29,URBANA,TECNICO,3.52708,-76.29978,SUBIRSE AL ANDEN,133,NO APLICA,CHOQUE,19,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/07/2022 12:00:00 AM,"2,022",1899-12-31T09:40:00.000,MAÑANA,LUNES,PORTAL DE LAS PALMAS,CARRERA 45A CALLE 49-44,URBANA,TECNICO,3.54369,-76.31716,NO SABER MANIOBRAR EN UNA SITUACION DE PELIGRO,157,NO APLICA,CHOQUE,22,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,09/21/2022 12:00:00 AM,"2,022",1899-12-31T18:30:00.000,NOCHE,MIERCOLES,BENEDICTA,CALLE 47 CARRERA 34 -40,URBANA,TECNICO,3.54244,-76.30255,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,31,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/03/2022 12:00:00 AM,"2,022",1899-12-31T17:20:00.000,TARDE,MARTES,VIA PALMIRA TIENDA NUEVA,KM 3,RURAL,TECNICO,3.5492,-76.24723,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,61,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,09/30/2022 12:00:00 AM,"2,022",1899-12-31T17:20:00.000,TARDE,VIERNES,OBRERO,CALLE 36 CARRERA 24,URBANA,TECNICO,3.53242,-76.29481,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,61,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T21:00:00.000,NOCHE,SABADO,VERSALLES,CALLE 42 CARRERA 28,URBANA,TECNICO,3.5379,-76.29739,MAL USO DEL CARRIL,157,NO APLICA,CHOQUE,54,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,05/24/2022 12:00:00 AM,"2,022",1899-12-31T16:20:00.000,TARDE,MARTES,SANTA BARBARA,CALLE 31 CARRERA 44,URBANA,TECNICO,3.52934,-76.31665,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,50,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/24/2022 12:00:00 AM,"2,022",1899-12-31T18:40:00.000,NOCHE,MARTES,OBRERO,CALLE 34 CARRERA 26,URBANA,TECNICO,3.53085,-76.29661,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/28/2022 12:00:00 AM,"2,022",1899-12-31T15:20:00.000,TARDE,SABADO,PRADO,CALLE 35 CARRERA 44,URBANA,TECNICO,3.53219,-76.31491,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,52,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/28/2022 12:00:00 AM,"2,022",1899-12-31T15:50:00.000,TARDE,JUEVES,BIZERTA,CALLE 36 CARRERA 22,URBANA,TECNICO,3.53219,-76.29315,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,28,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/13/2022 12:00:00 AM,"2,022",1899-12-31T13:00:00.000,TARDE,DOMINGO,PORTALES DEL RECREO,CALLE 21 CARRERA 30,URBANA,TECNICO,3.51976,-76.30206,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,51,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,10/02/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,DOMINGO,ESTONIA,CALLE 42 CARRERA 31-02,URBANA,TECNICO,3.53832,-76.29997,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,68,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,07/02/2022 12:00:00 AM,"2,022",1899-12-31T14:30:00.000,TARDE,SABADO,JUAN PABLO,PARQUIADERO UNICENTRO,URBANA,TECNICO,3.53925,-76.31043,DAR MARCHA ATRÁS SIN LA MEDIDAS DE PRECAUCION,157,NO APLICA,CHOQUE,28,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/03/2022 12:00:00 AM,"2,022",1899-12-31T06:30:00.000,MAÑANA,JUEVES,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53874,-76.30652,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,50,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,07/16/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,SABADO,SANTA BARBARA,CALLE 31 CARRERA 44 -239,URBANA,TECNICO,3.52926,-76.3169,ESTACIONAR SIN SEGURIDAD,125,NO APLICA,CHOQUE,28,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/12/2022 12:00:00 AM,"2,022",1899-12-31T13:00:00.000,TARDE,SABADO,PORTAL DEL  SEMBRADOR,CALLE 25A CARRERA 23,URBANA,TECNICO,3.52219,-76.29505,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,46,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/23/2022 12:00:00 AM,"2,022",1899-12-31T16:30:00.000,TARDE,MIERCOLES,CENTRO,CALLE 32 CARRERA 25,URBANA,TECNICO,3.52847,-76.29614,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,45,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,08/03/2022 12:00:00 AM,"2,022",1899-12-31T16:10:00.000,TARDE,MIERCOLES,VIA PALMIRA - PRADERA,KM 1,RURAL,TECNICO,3.51608,-76.27323,ADELANTAR INVADIENDO CARRIL,104,NO APLICA,CHOQUE,39,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,06/26/2022 12:00:00 AM,"2,022",1899-12-31T12:50:00.000,TARDE,DOMINGO,FRAY LUIS,CALLE 42 CARRERA 37-63,URBANA,TECNICO,3.53888,-76.30827,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,34,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T08:00:00.000,MAÑANA,MARTES,BARRIO NUEVO,CALLE 20 CARRERA 33A-57,URBANA,TECNICO,3.51924,-76.30522,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,27,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/26/2022 12:00:00 AM,"2,022",1899-12-31T20:00:00.000,NOCHE,MARTES,MERCEDES,CALLE 54 CARRERA 28,URBANA,TECNICO,3.54665,-76.29571,ADELANTAR CERRANDO,103,NO APLICA,CHOQUE,32,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/25/2022 12:00:00 AM,"2,022",1899-12-31T11:30:00.000,MAÑANA,SABADO,CHAPINERO,CARRERA 31 CALLE 16,URBANA,TECNICO,3.51708,-76.30348,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,38,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/28/2022 12:00:00 AM,"2,022",1899-12-31T07:00:00.000,MAÑANA,LUNES,RINCON DEL BOSQUE,CALLE 31 CARRERA 9,URBANA,TECNICO,3.52592,-76.28335,TRANSITA POR VIAS PROHIBIDAS,97,NO APLICA,CHOQUE,37,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/21/2022 12:00:00 AM,"2,022",1899-12-31T22:30:00.000,NOCHE,MARTES,CENTRO,CALLE 31 CARRERA 31,URBANA,TECNICO,3.52835,-76.30147,SEMAFORO EN ROJO,142,NO APLICA,CHOQUE,40,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/19/2022 12:00:00 AM,"2,022",1899-12-31T15:40:00.000,TARDE,JUEVES,VERSALLES,CALLE 42 CARRERA 25-16,URBANA,TECNICO,3.53764,-76.29457,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,56,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,01/15/2022 12:00:00 AM,"2,022",1899-12-31T13:50:00.000,TARDE,SABADO,DELICIAS,CALLE 27 CARRERA 23,URBANA,TECNICO,3.52384,-76.29507,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,34,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,03/25/2022 12:00:00 AM,"2,022",1899-12-31T10:00:00.000,MAÑANA,VIERNES,CHAPINERO,CARRERA 32 CALLE 16,URBANA,TECNICO,3.51517,-76.30537,NO RESPETAR PRELACION,132,NO APLICA,CHOQUE,26,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/27/2022 12:00:00 AM,"2,022",1899-12-31T19:00:00.000,NOCHE,MIERCOLES,PARAISO,VIA PALMIRA  KM  100,URBANA,TECNICO,3.51734,-76.27444,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,28,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,02/09/2022 12:00:00 AM,"2,022",1899-12-31T12:10:00.000,TARDE,MIERCOLES,BARRIO NUEVO,CARRERA 29 CALLE 26,URBANA,TECNICO,3.52374,-76.30033,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,24,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/28/2022 12:00:00 AM,"2,022",1899-12-31T15:20:00.000,TARDE,SABADO,PRADO,CALLE 35 CARRERA 44,URBANA,TECNICO,3.53219,-76.31491,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,36,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,10/18/2022 12:00:00 AM,"2,022",1899-12-31T11:20:00.000,MAÑANA,MARTES,INDUSTRIAL,CARRERA 35 CALLE 42A,URBANA,TECNICO,3.53945,-76.30674,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,23,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T08:00:00.000,MAÑANA,MARTES,BARRIO NUEVO,CALLE 20 CARRERA 33A-57,URBANA,TECNICO,3.51924,-76.30522,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,53,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,03/11/2022 12:00:00 AM,"2,022",1899-12-31T12:30:00.000,TARDE,VIERNES,SANTA RITA,CARRERA 28 CALLE 37,URBANA,TECNICO,3.53362,-76.2979,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,41,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/16/2022 12:00:00 AM,"2,022",1899-12-31T15:50:00.000,TARDE,JUEVES,SANTA BARBARA,CALLE 31 CARRERA 35,URBANA,TECNICO,3.529,-76.30575,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,17,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/02/2022 12:00:00 AM,"2,022",1899-12-31T19:40:00.000,NOCHE,SABADO,CENTRO,CALLE 32 CARRERA 27-10,URBANA,TECNICO,3.5286,-76.29775,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,38,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,02/11/2022 12:00:00 AM,"2,022",1899-12-31T15:00:00.000,TARDE,VIERNES,COLOMBIA,CALLE 33 CARRERA 34,URBANA,TECNICO,3.53123,-76.30417,DESOBEDECER SEÑAL DE PARE,112,NO APLICA,CHOQUE,26,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,04/07/2022 12:00:00 AM,"2,022",1899-12-31T16:00:00.000,TARDE,JUEVES,SAN CAYETANO,CALLE 42 CARRERA 26-53,URBANA,TECNICO,3.53784,-76.29591,NO RESPETAR PRELACION,132,NO APLICA,CHOQUE,24,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/14/2022 12:00:00 AM,"2,022",1899-12-31T14:10:00.000,TARDE,SABADO,INDUSTRIAL,CALLE 42 CARRERA 35,URBANA,TECNICO,3.53898,-76.3068,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,56,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,03/25/2022 12:00:00 AM,"2,022",1899-12-31T18:00:00.000,NOCHE,VIERNES,SESQUI,CARRERA 32 CALLE 10,URBANA,TECNICO,3.50939,-76.30795,ARRANCAR SIN PRECAUCION,145,NO APLICA,CHOQUE,24,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,06/03/2022 12:00:00 AM,"2,022",1899-12-31T21:15:00.000,NOCHE,VIERNES,ALTAMIRA,CALLE 48 CARRERA 25A,URBANA,TECNICO,3.54343,-76.2939,NO ESTAR PENDIENTE DE LA VIA,157,NO APLICA,CHOQUE,25,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,05/09/2022 12:00:00 AM,"2,022",1899-12-31T19:40:00.000,NOCHE,LUNES,CENTRO POBLADO ROZO,CALLE 10 CARRERA 11,URBANA,TECNICO,3.6147,-76.38765,REVERSO IMPRUDENTE,134,NO APLICA,CHOQUE,38,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PUBLICO,N/A
DAÑOS,04/05/2022 12:00:00 AM,"2,022",1899-12-31T17:50:00.000,TARDE,MARTES,BERLIN,CARRERA 32 CALLE 43,URBANA,TECNICO,3.53914,-76.30076,TRANSITAR EN CONTRA VIA,127,NO APLICA,CHOQUE,15,MASCULINO,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
DAÑOS,08/05/2022 12:00:00 AM,"2,022",1899-12-31T09:45:00.000,MAÑANA,VIERNES,SANTA BARBARA,CALLE 31 CARRERA 38,URBANA,TECNICO,3.52929,-76.30786,NO MANTENER DISTANCIA SEGURIDAD,121,NO APLICA,CHOQUE,29,FEMENINA,NO APLICA,N/A,N/A,N/A,N/A,PARTICULAR,N/A
